ligand_id,smiles,smiles_length,mw,cid,inchi
kibaDC000538,Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1,30,218.15099999999995,,
kibaDC000539,CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN4CCCC4)ccc3n2)c1,65,502.3880000000003,,
kibaDC000540,CC(C)N(CCCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,66,488.38100000000037,,
kibaDC000541,O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1cccc(F)c1F,45,336.236,,
kibaDC000542,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1,33,232.14999999999995,,
kibaDC000543,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,42,332.238,,
kibaDC000544,Cc1cn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc2c(C)n1,56,414.2900000000002,,
kibaDC000545,O=C1NCCc2[nH]c(-c3ccnc(/C=C/c4ccccc4)c3)cc21,44,298.24,,
kibaDC000546,Cc1cc(-c2ccccc2)n(-c2cc(N/N=C/c3ccco3)ncn2)n1,45,328.25,,
kibaDC000547,COc1c(Cl)cc2c([nH]c3cnccc32)c1Cl,32,259.051,,
kibaDC000548,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,60,451.28300000000013,,
kibaDC000549,O=C(O[C@H]1O[C@@H]2CC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]2[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]21)c1cc(O)c(O)c(O)c1,153,892.426,,
kibaDC000550,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(-c3ccc(CO)cc3)s1)CC2,65,520.4660000000003,,
kibaDC000551,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,59,470.4080000000003,,
kibaDC000552,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,45,328.27200000000005,,
kibaDC000553,CCc1nccn2c(-c3ccnc(NCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,53,402.27900000000017,,
kibaDC000554,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,47,394.2890000000002,,
kibaDC000555,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,37,286.25500000000005,,
kibaDC000556,COc1cccc(NC(=O)N2CCC(c3nc4c(C(N)=O)cccc4[nH]3)CC2)c1,52,370.26300000000015,,
kibaDC000557,Cc1nn(-c2ccccc2)c2c1c(=O)c1cc(Cl)ccc1n2O,40,313.65900000000005,,
kibaDC000558,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,44,315.65900000000005,,
kibaDC000559,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#Cc5cccnc5)cnc(N)c34)cc2)c1,58,454.4090000000003,,
kibaDC000560,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4ccc(OC(F)F)cc4)cc3)c12,65,514.3880000000003,,
kibaDC000561,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(C(F)(F)F)ccc12,49,390.20200000000006,,
kibaDC000562,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1,42,332.238,,
kibaDC000563,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,66,540.3700000000002,,
kibaDC000564,Cc1cc(=O)[nH]nc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,53,392.2270000000001,,
kibaDC000565,O=C(Nc1ccc(-c2cccc3sncc23)cc1)Nc1ccc(F)c(C(F)(F)F)c1,52,418.31000000000006,,
kibaDC000566,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,62,547.4220000000003,,
kibaDC000567,O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccncc1,36,278.21,,
kibaDC000568,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,30,248.20399999999995,,
kibaDC000569,NC(=O)c1ccc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(Cl)c1,49,337.6850000000001,,
kibaDC000570,Cc1cccc(NC(=O)Nc2ccc(-c3noc4ncnc(N)c34)cc2)c1,45,344.2490000000001,,
kibaDC000571,Nc1nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc2n1CC1CC1,49,385.34200000000016,,
kibaDC000572,NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,44,298.24,,
kibaDC000573,CN1CCN(CCCNc2cccc(-c3nc4c(C(N)=O)cccc4[nH]3)n2)CC1,50,366.2790000000001,,
kibaDC000574,CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1Cl,43,367.70900000000006,,
kibaDC000575,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)o[nH]c21,39,274.594,,
kibaDC000576,COCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,43,347.24800000000005,,
kibaDC000577,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,38,294.209,,
kibaDC000578,CO[C@H]1[C@@H](CO)O[C@H](n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)[C@H](OC(C)=O)[C@@H]1O,102,589.2380000000004,,
kibaDC000579,CCOc1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1NC(=O)Cc1ccccc1,71,598.498,,
kibaDC000580,c1ccc(CSc2nc(-c3ccncc3)n[nH]2)cc1,33,256.24899999999997,,
kibaDC000581,CCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21,57,426.3300000000002,,
kibaDC000582,COC(=O)CN1Cc2c(c3c4ccccc4n4c3c3c2c2ccccc2n3[C@]2(C)O[C@H]4C[C@H](N(C)C(=O)c3ccccc3)[C@@H]2OC)C1=O,97,608.4400000000003,,
kibaDC000583,Cc1c(-c2ccc3n[nH]c(N)c3c2)nnn1Cc1ccccc1,39,288.22900000000004,,
kibaDC000584,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,38,288.229,,
kibaDC000585,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,58,407.7120000000002,,
kibaDC000586,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,63,486.3780000000002,,
kibaDC000587,CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,52,394.2560000000001,,
kibaDC000588,NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,43,323.6820000000001,,
kibaDC000589,Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,45,363.3120000000001,,
kibaDC000590,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,51,431.6970000000002,,
kibaDC000591,N#CC1=C(N)n2c(s/c(=C/c3ccco3)c2=O)=C(C(N)=O)[C@H]1c1ccco1,57,368.28900000000016,,
kibaDC000592,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,45,370.23000000000013,,
kibaDC000593,Clc1cc(NC2CCCCC2)nc(-c2c[nH]c3ncccc23)n1,40,309.67500000000007,,
kibaDC000594,COc1cc2ncc(NC3CCC(O)CC3)nc2cc1OC,32,282.194,,
kibaDC000595,COc1ccc(-c2cc3nccn3c(Nc3ccccc3C(N)=O)n2)cc1OC,45,370.26300000000015,,
kibaDC000596,COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,77,582.4340000000002,,
kibaDC000597,Clc1ccc(CNc2ccc3nnc(-c4ccccc4)n3n2)cc1,38,321.68600000000004,,
kibaDC000598,CN(C)c1ccc(Nc2cc(-c3csc(Br)c3)[nH]n2)cc1,40,348.16400000000004,,
kibaDC000599,N#Cc1cnc2c(Br)cc(NCc3cn[nH]n3)cc2c1Nc1ccc(F)c(Cl)c1,51,460.6130000000002,,
kibaDC000600,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]ncc34)cc2)c1,45,324.25800000000004,,
kibaDC000601,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,40,336.2220000000001,,
kibaDC000602,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,68,556.3010000000003,,
kibaDC000603,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)[nH]n1,50,350.2800000000001,,
kibaDC000604,Cc1cc(OCc2cccc(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,46,359.2180000000001,,
kibaDC000605,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(S(=O)(=O)N3CCN(C)CC3)c2)ccc2[nH]ccc12,68,484.4150000000003,,
kibaDC000606,Nc1[nH]nc2cccc(-c3ccc(Br)cc3)c12,32,278.068,,
kibaDC000607,CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,39,262.207,,
kibaDC000608,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,57,459.3020000000002,,
kibaDC000609,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,54,406.36900000000014,,
kibaDC000610,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1ccccn1,40,311.66700000000003,,
kibaDC000611,CCCC(=O)Nc1nn(C(=O)CC)c2nc3ccccc3cc12,37,292.2130000000001,,
kibaDC000612,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,55,461.3120000000002,,
kibaDC000613,Nc1cc(=O)[nH]n1-c1ccccn1,24,168.11499999999998,,
kibaDC000614,CCN1c2cc(N)ccc2-c2ccc(N)cc2[C@]1(O)c1ccccc1,43,310.25100000000003,,
kibaDC000615,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)C1,60,312.14500000000004,,
kibaDC000616,COc1cc(O)c2c(=O)oc3c(O)c(O)cc(C)c3c2c1,38,276.159,,
kibaDC000617,CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,75,554.4240000000003,,
kibaDC000618,O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccc(O)cc3c21,47,316.23100000000005,,
kibaDC000619,Cc1cc(O)cc2oc(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12,44,328.2130000000001,,
kibaDC000620,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,29,267.202,,
kibaDC000621,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCC#N)c2)n1,61,440.3370000000002,,
kibaDC000622,Nc1n[nH]c2c(OCCCn3cccc3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,62,475.7900000000003,,
kibaDC000623,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,56,372.30600000000015,,
kibaDC000624,NC1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,39,288.229,,
kibaDC000625,CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,34,240.18099999999998,,
kibaDC000626,C[C@@H](Oc1ccc2ncc([C@@H]3C[C@@H]3C(N)=O)cc2c1)c1c(Cl)ccc(F)c1Cl,64,402.14700000000005,,
kibaDC000627,Brc1ccc2c(c1)-c1[nH]ncc1C2,26,228.02799999999996,,
kibaDC000628,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1,69,558.4770000000002,,
kibaDC000629,CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,44,358.2740000000001,,
kibaDC000630,Clc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCOCC1,42,381.76300000000015,,
kibaDC000631,O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2ccccc2)[nH]1,43,276.21399999999994,,
kibaDC000632,CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,61,446.3210000000003,,
kibaDC000633,COc1cc(Nc2ncnc3ccc(-c4ccc(CN5C[C@@H]6[C@@H](CO)[C@@H]6C5)cc4)cc23)ccc1Oc1ccccc1,79,512.3990000000005,,
kibaDC000634,COC(=O)/N=c1\[nH]c2ccc(C(=O)c3ccccc3)cc2[nH]1,45,282.194,,
kibaDC000635,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Br)cc4)CC3)c2cc1OC,48,450.1670000000002,,
kibaDC000636,O=C(Nc1cnccn1)Nc1ccnc2c(F)cccc12,32,273.186,,
kibaDC000637,Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)cnc2c(-c3ccc4c(c3)OCO4)cnn12,70,513.3300000000003,,
kibaDC000638,COc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,38,300.232,,
kibaDC000639,COC(=O)c1ccccc1-c1ccc2c(c1)Nc1ccccc1NC2=O,41,328.2420000000001,,
kibaDC000640,Clc1ccc2cc(-c3ccncc3)cnc2c1,27,231.62099999999995,,
kibaDC000641,OCC(CO)Nc1ncnc2[nH]cc(-c3ccccc3)c12,35,268.191,,
kibaDC000642,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S@@](C)=O)cc4C)n3C)ccc2c1,62,442.39400000000023,,
kibaDC000643,Cc1ccc(Nc2nc3ccc([N+](=O)[O-])cc3[nH]2)nc1,42,258.176,,
kibaDC000644,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O,51,408.7150000000002,,
kibaDC000645,COC(=O)c1c(N)nc2ccccn12,23,182.118,,
kibaDC000646,C[C@@H](Nc1c(Nc2ccncc2)c(=O)c1=O)C(C)(C)C,41,254.18399999999994,,
kibaDC000647,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,42,292.158,,
kibaDC000648,COc1cncc(/C=C/c2ccncc2)c1,25,200.15599999999998,,
kibaDC000649,O=C1c2ccccc2-c2[nH]nc3cccc1c23,30,212.16699999999997,,
kibaDC000650,Fc1ccc(-c2nc3occn3c2-c2ccnc(NC3CCNCC3)n2)cc1,44,359.2590000000001,,
kibaDC000651,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCNCC2)nc2ccccc12,56,404.30400000000026,,
kibaDC000652,CC(C)(O)CNc1nccc(-c2c(-c3ccc(F)cc3F)nc3c(CC4CC4)nccn23)n1,57,426.30100000000016,,
kibaDC000653,CNC(=O)[C@H](C)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(C)cc5)cc4)csc23)cn1,72,498.4220000000003,,
kibaDC000654,CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,40,304.19500000000005,,
kibaDC000655,Nc1ccc(-c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1ccccc1F,64,455.3430000000003,,
kibaDC000656,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,66,470.36100000000033,,
kibaDC000657,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c3c3[nH]c4c(O)cc(O)cc4c23)C(=O)N1NC(CO)CO,109,596.3350000000003,,
kibaDC000658,COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1OC[C@H](O)CO,73,574.3990000000003,,
kibaDC000659,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,39,285.65299999999996,,
kibaDC000660,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,81,456.3320000000003,,
kibaDC000661,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CC[C@@H](N1CCOCC1)CC2,88,503.80000000000035,,
kibaDC000662,CN1CC[C@H]1COc1cncc(CCc2ccncc2)c1,33,262.20699999999994,,
kibaDC000663,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,47,361.7070000000001,,
kibaDC000664,Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(-c3ccc(-n4cccn4)cc3)s2)no1,56,430.34400000000016,,
kibaDC000665,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,45,356.3250000000001,,
kibaDC000666,Fc1ccc(-c2ncn(CCN3CCOCC3)c2-c2ccc3[nH]ncc3c2)cc1,48,369.27400000000017,,
kibaDC000667,O=C1NNC=C2C=Nc3cc(NC(=O)[C@@H]4C[C@H]4c4ccccc4)cc1c32,53,328.2460000000001,,
kibaDC000668,COC1=c2c(=O)cc(C)oc2=CC(=O)C1=C1Nc2ccccc2N1,43,308.208,,
kibaDC000669,O=C(Cc1cccs1)Nc1nc2ccccc2s1,27,264.28999999999996,,
kibaDC000670,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1cccc(Br)c1c2=O,48,366.086,,
kibaDC000671,O=c1ncc(I)c2[nH]c(-c3cccc(Cl)c3)cn12,36,364.50900000000007,,
kibaDC000672,Nc1ncnc2scc(C(=O)Nc3ccc(NC(=O)Nc4ccccc4)cc3)c12,47,388.3270000000002,,
kibaDC000673,C[C@H]1O[C@@H](n2c3cc(O)ccc3c3c4c(c5c6ccc(O)cc6[nH]c5c32)C(=O)N(NC(CO)CO)C4=O)[C@H](O)[C@@H](O)[C@@H]1O,103,564.3370000000003,,
kibaDC000674,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc([N+](=O)[O-])cc2)n1,48,338.218,,
kibaDC000675,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,48,373.233,,
kibaDC000676,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(C#N)ccc21,42,342.1150000000001,,
kibaDC000677,CCCCN(CCC#N)C(=O)c1ccc2c(c1)=N/C(=C1/NNc3ccccc31)N=2,52,364.28300000000013,,
kibaDC000678,C[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,175,1028.633999999999,,
kibaDC000679,Brc1ccc2cnc(Nc3ccncn3)cc2c1,27,292.07500000000005,,
kibaDC000680,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1c1ncc2cnc3[nH]ccc3n12,51,304.228,,
kibaDC000681,CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12,36,295.106,,
kibaDC000682,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,40,276.21799999999996,,
kibaDC000683,N[C@H](COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12,57,376.2900000000002,,
kibaDC000684,Oc1cc(O)c2c(c1)O[C@@]1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@H]1O)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C4,99,552.3180000000003,,
kibaDC000685,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,37,308.212,,
kibaDC000686,O=C(Cc1ccc(Cl)cc1)Nc1[nH]nc2c1CCC2,34,261.627,,
kibaDC000687,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,40,318.2310000000001,,
kibaDC000688,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,29,200.15599999999995,,
kibaDC000689,CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,48,362.25800000000004,,
kibaDC000690,O=c1[nH]c2cc(Br)cnc2[nH]1,25,209.98999999999998,,
kibaDC000691,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O,39,272.171,,
kibaDC000692,COC[C@H]1OC(=O)C(=CN(CCO)C(C)(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,101,506.3170000000004,,
kibaDC000693,O=C(Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)c1ccccc1,45,335.6890000000001,,
kibaDC000694,CCCCOc1ncnc2[nH]cc(-c3ccccc3)c12,32,250.19599999999997,,
kibaDC000695,Cc1c(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc2n1C1CC(CN2CCCC2)C1,56,434.35300000000024,,
kibaDC000696,Cc1nc2c(sc3c(Br)ccc(Cl)c32)c(=O)o1,34,325.55,,
kibaDC000697,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,44,396.35400000000016,,
kibaDC000698,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(N)=O)cc2)n1,63,444.32100000000025,,
kibaDC000699,CC(=O)Nc1cc(N)c(C#N)c(-c2ccc3ccccc3c2)n1,40,288.225,,
kibaDC000700,Cc1ccccc1NC(=O)Nc1ccc2c(c1)CCc1sc3ncnc(N)c3c1-2,47,382.3430000000001,,
kibaDC000701,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3c(F)ccc(F)c3Cl)CCN4)cn2)CC1,57,445.75500000000017,,
kibaDC000702,Cc1cc(O)c(O)cc1-c1cc(O)cc(O)c1C(=O)O,36,264.14799999999997,,
kibaDC000703,Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,35,259.631,,
kibaDC000704,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,41,319.238,,
kibaDC000705,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,78,440.33300000000025,,
kibaDC000706,Cc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,55,393.2630000000001,,
kibaDC000707,COc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,43,349.207,,
kibaDC000708,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,41,348.30600000000015,,
kibaDC000709,Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,32,237.60899999999998,,
kibaDC000710,O=C1NCc2c1cccc2-c1cccs1,23,206.20499999999996,,
kibaDC000711,O=C(O)c1ccccc1Nc1ncnc(Nc2ccc3cn[nH]c3c2)n1,42,334.23400000000004,,
kibaDC000712,Cc1cccc(NC(=O)Cc2ccc(-c3cccc4n[nH]c(N)c34)cc2)c1,48,336.26900000000006,,
kibaDC000713,CC(=O)c1ccccc1-c1ncnc2[nH]ccc12,31,226.17399999999995,,
kibaDC000714,COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC,58,420.25600000000026,,
kibaDC000715,NC(=O)Cn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,58,422.36800000000017,,
kibaDC000716,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCCCC4)cc3OC)nc2N1C1CCCC1,64,468.3470000000003,,
kibaDC000717,Brc1cnc2[nH]cc(-c3ccccc3)c2c1,29,264.061,,
kibaDC000718,N[C@H](COc1cncc(-c2ccc3c(c2)/C(=C/c2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,65,412.3230000000002,,
kibaDC000719,NCCCOc1cc2c(c(-c3ccc(Nc4nc5ccc(Cl)cc5o4)cc3)c1)CNC2=O,53,427.7420000000002,,
kibaDC000720,Oc1cnc2ccc(-c3ccncc3)cc2c1,26,212.16699999999997,,
kibaDC000721,COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,57,432.3140000000003,,
kibaDC000722,Cc1cnc(Nc2nc(NC(C)C)ncc2Br)s1,29,314.12699999999995,,
kibaDC000723,CN1CCC(C(=O)n2nc(N)c3cc(-c4cn(Cc5ccccc5)nn4)ccc32)CC1,53,390.30100000000016,,
kibaDC000724,c1ccc(-c2ccnc3[nH]ccc23)cc1,27,184.15699999999998,,
kibaDC000725,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,45,390.7240000000001,,
kibaDC000726,OCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,34,281.205,,
kibaDC000727,C[C@@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,68,477.3440000000003,,
kibaDC000728,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,58,420.3720000000002,,
kibaDC000729,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,34,264.20699999999994,,
kibaDC000730,COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncc3F)cc2OC)c1,49,359.2510000000001,,
kibaDC000731,CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,52,412.29800000000023,,
kibaDC000732,CN(C)S(=O)(=O)c1ccccc1-c1ccc2c(c1)Nc1ccccc1NC2=O,48,374.31600000000014,,
kibaDC000733,CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,42,309.675,,
kibaDC000734,O=C(c1cc2cc(F)ccc2[nH]1)N1C[C@]2(CCN([C@@H]3CCCNC3)C2)c2ccccc21,63,391.30000000000024,,
kibaDC000735,Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,32,235.61299999999997,,
kibaDC000736,NC(=O)c1ccc(-c2ccncc2)cc1NCc1cccc(F)c1,38,305.227,,
kibaDC000737,O=C1c2c(c3c4ccccc4n([C@@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c3c3[nH]c4ccc(O)cc4c23)C(=O)N1NC(CO)CO,103,564.3370000000003,,
kibaDC000738,COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,48,391.70900000000006,,
